uuid,primary_tag,secondary_tag,coherence_score
2348a8fc11c64ef5a4a550a28580110a,적극적 소비,소극적 실속,2
b04e04f8dedf40a0b8a2eb775447a3b9,적극적 소비,사회적 소비,0
8de71beba4d64044a221ec10105379dd,윤리적 소비,,2
5751be3ab8b44da3a271dd1cfa69e2d9,소극적 실속,사회적 소비,2
c722306e7a6f40989364514893f9584a,사회적 소비,적극적 소비,0
87f4868b770b4533bd044499164bad51,적극적 소비,소극적 실속,1
be62e709bac345b293eab0452586329a,소극적 실속,사회적 소비,2
417499de670d4ea3af10f521627a24e1,소극적 실속,사회적 소비,1
22dcd04e440d4f938df7f2849332f38c,적극적 소비,사회적 소비,2
8485111ec10c459daf82d0802ea2a62f,적극적 소비,사회적 소비,0
30851139299345f7b85160166362e5b2,적극적 소비,소극적 실속,2
fdbf6d10991548ae90fcc4e9f854bad5,적극적 소비,사회적 소비,1
7341799fef5d4164bd50a2a7b872d743,적극적 소비,사회적 소비,2
f5544b7b8d3f44ecb4dd63a6e9c708be,소극적 실속,사회적 소비,2
ecb4bc62ad604e34a886857408f893cd,적극적 소비,윤리적 소비,1
7e12bd67c8564b478fea24658a6510d2,적극적 소비,사회적 소비,2
309ef7c7ce844f0b808e5036e20dd6e7,소극적 실속,사회적 소비,1
19f9c5c26888409e9d01b5e0cd24d43c,적극적 소비,소극적 실속,0
15d6043a05234779b60c3e3d929a4b62,사회적 소비,소극적 실속,0
7d976e7162d34849bf881837b42392ef,사회적 소비,적극적 소비,2
88cb0065a8614d2580cc203ebc4dee56,적극적 소비,사회적 소비,0
c8164393b6ca442a9ffea4308d788a98,자기 중심적,적극적 소비,2
b2b6f80ed6964908b5261b69f2e7bb0f,소극적 실속,사회적 소비,1
0242221a3d5a42d1897bae4cfd61e2ca,윤리적 소비,사회적 소비,2
f7ff33b111754955a8672bd585b9983e,윤리적 소비,적극적 소비,2
9e9b1706c44c4755aad36c573775e626,적극적 소비,사회적 소비,1
18b80edd219f4409a90d46ff084e0c9e,적극적 소비,사회적 소비,1
c9d3154c50ab4a67ad1feff6a4346988,사회적 소비,소극적 실속,0
e2d60817836c43e7969586e6c96debea,사회적 소비,소극적 실속,0
f17f94c31d3c4d13ac608add1bb04b27,사회적 소비,소극적 실속,0
29db6cd56b9e42debb2c464153772b48,사회적 소비,적극적 소비,2
6e88c01ed3154c87aef1859c86e7fefa,적극적 소비,사회적 소비,0
5815e14f55c94462ac9a9b06b33ba8c6,사회적 소비,소극적 실속,2
b096d244c3ea431eb18b558a23981566,적극적 소비,사회적 소비,0
7a260e70b1ce4f089201b278d3b8ae9c,적극적 소비,사회적 소비,1
00c9e024b3d94b758884fa38e5ed2023,사회적 소비,적극적 소비,2
89ed7ed1f9154e1a8157aaf5f8895449,사회적 소비,소극적 실속,0
e9347fed78554daba9ec138da9ee756d,소극적 실속,사회적 소비,1
a6d69db5bf754deeb11df7eba78999a5,소극적 실속,자기 중심적,2
640d9f8532b243968d72d5f1c81506b5,사회적 소비,소극적 실속,0
53ef0f5843074d84bf789581dfb515e1,사회적 소비,소극적 실속,0
1f03f8f7a99b43f0850197cc7f400445,적극적 소비,사회적 소비,1
2780674d1ba24826895f7a2b2987c66b,소극적 실속,사회적 소비,2
a2bb7ccf9f0646f68c126c0d3fd1ca48,사회적 소비,적극적 소비,0
ebbf1f05ecc24fa98e89a7030d365d43,적극적 소비,사회적 소비,0
73afdd58bd3b4cb2b0cba049581b566a,적극적 소비,사회적 소비,2
d99da0df686a4d93bb29380f83d13ef8,적극적 소비,사회적 소비,2
1125d49570f74161b8fa38c42e2f2567,적극적 소비,사회적 소비,2
ded9ffdd9d20409cb62f168cd3afe509,사회적 소비,적극적 소비,2
ac969b10cee94bce88d0e048cabe9e94,소극적 실속,사회적 소비,2
20991fdbc9254f1cb07280a34d28d624,적극적 소비,사회적 소비,1
4da568a88c9b40f3b7b6b2f03de1f642,소극적 실속,사회적 소비,2
3df3d4ce41244bf78032d235f7689f4f,소극적 실속,사회적 소비,2
3f06caedd3a54dcc9aac40874ece5793,적극적 소비,자기 중심적,0
bfcb4a8e052145379aee7b44dfee87a2,소극적 실속,사회적 소비,2
716b73185da14c2795b3d34f37b7906f,사회적 소비,적극적 소비,2
4f2d2f1edd9a41589dcf343d408231b1,소극적 실속,사회적 소비,2
c4cdea76944e4871b24f1bff477dd852,사회적 소비,적극적 소비,2
1f82a36f16ae4911a5823c6a21a56151,소극적 실속,사회적 소비,2
c08c82789c2947dd875caf7f7801cf0b,사회적 소비,적극적 소비,2
8002ef9db4654920bcfca75ca128b85f,사회적 소비,적극적 소비,0
debb8fc862924c31a8cfafe5c137e309,적극적 소비,사회적 소비,1
cd0363d52df144448d8eb6d30cdfb2f3,적극적 소비,사회적 소비,0
a71bd38e7b1c497da2884dee336454d7,사회적 소비,소극적 실속,2
61dc52a3f3d44fa0b0bf571cc756b7f7,소극적 실속,사회적 소비,1
3d0d812fb13647f29ee1207d570d2315,적극적 소비,사회적 소비,0
0d82d88e85174841a1d7d5ced530f485,윤리적 소비,사회적 소비,0
1861b7d9a92c41279affd5668881b218,소극적 실속,사회적 소비,1
2bad7affbbf64079a348d27e8f33077d,소극적 실속,사회적 소비,2
215b9e4c598344119a11e2d18e4d9ff7,사회적 소비,적극적 소비,2
8ebfcbb8c77346778af038645541b848,소극적 실속,사회적 소비,2
e3ae98fb130744a4993647dfb07cfebb,사회적 소비,소극적 실속,0
254fb1d350cc4bf7b1815c37a0530ddd,적극적 소비,사회적 소비,1
a7b5cb2ea5234782b0bb233d4d9b66d6,소극적 실속,사회적 소비,1
5145fcfc129447179ef70afc783b9b15,적극적 소비,사회적 소비,1
45bcdfe3f6e64ca2971199fb10990d7e,사회적 소비,소극적 실속,0
0256e239da094b8ba30713e845efeddf,적극적 소비,사회적 소비,2
8746ed4a6fd54d2b96c98ba9dc03202e,사회적 소비,소극적 실속,2
ceb56ed94aba4b0dabf27c860d749385,소극적 실속,사회적 소비,2
568df7b63f814b41b1310969fd26be49,적극적 소비,사회적 소비,2
80cde78343ae4b03af840ffb22270881,적극적 소비,사회적 소비,0
8f57bd3dd7ad4c809ac236f77d523847,적극적 소비,윤리적 소비,1
af6daab5d2fc4888b0916db2a8bddb47,적극적 소비,소극적 실속,1
e534d49898944da0aa3036c02624ec20,적극적 소비,사회적 소비,1
e1663c7af5064e348e2f0e591f5bcb7d,자기 중심적,소극적 실속,1
b8d55a040fec42738c6140c836b2f198,적극적 소비,사회적 소비,0
5d133ebb89de4fa7bbb91ed87ce20f3e,적극적 소비,소극적 실속,1
79550965c466433ab232105c7f42b057,사회적 소비,적극적 소비,2
54f130c08cd4467481bf0255056f2172,적극적 소비,사회적 소비,2
fbe7a6e4ae7549978972f37e024746ff,적극적 소비,사회적 소비,1
11f10ef5616e40f3a28e1199d8f1a3e3,소극적 실속,사회적 소비,2
30739a3d32054613b46a9eaf50b78b08,적극적 소비,사회적 소비,1
066faf440e8c45ffa47a78d4dab779d5,적극적 소비,소극적 실속,1
9ec894bd061e4900a6c3ba0b4b949c18,적극적 소비,사회적 소비,1
a48b7960adf54d41810b1928121ac2fd,소극적 실속,사회적 소비,2
8313d1f7bf8a4af7978d47ec9600f2ba,적극적 소비,소극적 실속,2
c774289a5a62428db29ddde818d23ee5,적극적 소비,사회적 소비,2
e4f08b258fc4494aac3054d38305fc42,사회적 소비,적극적 소비,0
40fe38ef07fa485ba968b29520f86daa,적극적 소비,사회적 소비,1
44d60a3d2c3a41dbac8c176b6e386adc,사회적 소비,소극적 실속,0
bc607865b2a74072abb5e987b14edfcf,사회적 소비,적극적 소비,0
ea85f6bfd94d47488fb50dc1d5fafc37,사회적 소비,적극적 소비,0
8da04abf27ac4b0fb59e7d55d79b098a,소극적 실속,사회적 소비,2
e75c7d07882e4615a0f7a4e063e71e0a,소극적 실속,사회적 소비,2
670ba12143f048c3b192a7ddc0622398,사회적 소비,적극적 소비,2
18eba528c0644bcc95c9a17b825fa21e,적극적 소비,사회적 소비,2
8b6183a5d55f417492d1dedb614e0a47,윤리적 소비,,2
15608d9f36484c77b180b252fded47b2,적극적 소비,사회적 소비,1
e9837317c5c3489da403c2b93bc7125c,적극적 소비,소극적 실속,0
ae0fce31377a4be5be670bc06eccd572,적극적 소비,사회적 소비,2
7ed65e9b0f6540729105f2149c03ba83,적극적 소비,사회적 소비,1
20a64a6f846f4a38b32dcb3ca1dc8c00,적극적 소비,사회적 소비,0
96805a79b7dc4cf398a5fde0eb14ec17,사회적 소비,소극적 실속,2
e4a9d301afeb4c3981680fc65b7714f1,적극적 소비,사회적 소비,2
7289e7ad16404808930af414f52959b6,적극적 소비,사회적 소비,2
b5aa1d21253b47749a1d3feaf20bbb9e,적극적 소비,사회적 소비,0
d1ea8e98e7a145d9983dadee24d120d3,적극적 소비,사회적 소비,1
be6dfd7f0097441e86523c25bb00c29d,사회적 소비,소극적 실속,0
79dcfd7cac1f46a9adaf607854266899,사회적 소비,소극적 실속,0
781a1e50aaca45c48456b2187908fdf1,사회적 소비,소극적 실속,2
0366c2f79a5241acb561c56bcbff2db8,적극적 소비,사회적 소비,0
77821fb2917b48dda10e7823f9df7988,소극적 실속,사회적 소비,2
e3e43f88e39d43d89919cb8202b52d17,적극적 소비,사회적 소비,0
48517979ff184ead852250761f431e49,소극적 실속,사회적 소비,2
826f604d615344d5be33890ecb15e2f7,적극적 소비,사회적 소비,1
1f0a8015690d4d6e961a5cdc46a01ef4,사회적 소비,소극적 실속,2
2bb8a371763e49658623db1c4b33863c,적극적 소비,사회적 소비,1
1f3968611adb4f2099aba312cf6e94c8,적극적 소비,사회적 소비,0
41aeaa295aa14ec6959109e8268f75af,사회적 소비,적극적 소비,0
b441e672563b48b3bd586f967580ec32,사회적 소비,소극적 실속,2
b87c47932add4d029f8ca3266071f426,적극적 소비,사회적 소비,2
b4a1adf4903b485ba978bccd4bc77f9b,소극적 실속,사회적 소비,2
49dafa17c6f041e49f680beb4960cfc8,사회적 소비,소극적 실속,2
cecab6c821e54aedb5df69a4e16697b7,윤리적 소비,사회적 소비,2
38451d936aff432fb616ff6aa09775ce,사회적 소비,소극적 실속,0
bb36adc3b67c4f02a2347e2a107d24fa,사회적 소비,소극적 실속,0
7141840ba96b44c9a100d886295c40a7,사회적 소비,소극적 실속,2
cb2a8e0d383443f49fbeacb5fef58349,적극적 소비,사회적 소비,1
7edfa6061e334559a069d1af56291237,적극적 소비,사회적 소비,0
064e5420f325448593c441a250711ead,소극적 실속,적극적 소비,2
24457d6712f4470687818d5bde5104ee,윤리적 소비,사회적 소비,2
3bc7c58db2684a348e8ed4c58c22c440,적극적 소비,사회적 소비,1
4e6932df82c9412b940dc05ecbd725ad,적극적 소비,사회적 소비,0
76c65d33ae3c4b2fb9d0e545a47721ea,적극적 소비,사회적 소비,0
a99a3cf38bf6464883d262ff4dcda668,적극적 소비,사회적 소비,1
aa5e01c14f444e88a730f6700f376d30,소극적 실속,자기 중심적,1
038dd1c07c5d47d188fbd19b960943c8,적극적 소비,자기 중심적,0
109d6f6698f24977b6a700ae3b5549fc,적극적 소비,소극적 실속,0
7160f5cdce6a4a649c2e94e82a9f549b,자기 중심적,소극적 실속,2
e3568c567040490686b5d01a319c4183,윤리적 소비,,2
68f2725d75d34bcf81bf34e292e8b90d,윤리적 소비,,2
4697426f6a954f25844e459560b52a8f,소극적 실속,사회적 소비,1
7d050bb891d24c0390c0c3367ddd32ce,적극적 소비,사회적 소비,1
18db13e06cc84bc5a76c36a937f5bd93,적극적 소비,소극적 실속,1
f615d2c18aa44aac8433a48cf0ce2933,적극적 소비,사회적 소비,1
888aa5b969eb42b9a2ac23e15f8cf1cb,적극적 소비,사회적 소비,2
d745e376a7704399afaff9e8fd1add48,사회적 소비,소극적 실속,2
81de68aa6a094e4aba8b4c3ae8fbbbdc,적극적 소비,사회적 소비,0
f069afd0107c4215a630529710415250,사회적 소비,소극적 실속,2
e7828a72dd344a0b90019769c0e88088,사회적 소비,소극적 실속,0
c71dc0bbed1146f7ada880d16c2a7be6,윤리적 소비,,2
98bdd8bb54754cacb1151ec3564a9bae,적극적 소비,사회적 소비,0
d593940e6e19480c923e2982b4b36819,적극적 소비,사회적 소비,2
f2cc812b008f4571b407a5d4aa41e5cf,사회적 소비,소극적 실속,2
68f3ecf56fc64d8a9372569d5a288eea,자기 중심적,소극적 실속,2
f327fec226ee45619a09b4a0bacd651a,윤리적 소비,사회적 소비,2
4f1e7efe04c44c37834cc49d2be98e5b,소극적 실속,사회적 소비,2
c4eced73006d4898b07642e058775010,적극적 소비,사회적 소비,0
cdb821f37ac84e2f85f9de0113254af0,사회적 소비,적극적 소비,2
c114b03dc9f848f0bc98b620d7563405,적극적 소비,사회적 소비,0
22c744f38e584d45a14f8c3a63014e0c,적극적 소비,사회적 소비,2
85dfa371f3764f53a0626b0a02ac378f,적극적 소비,사회적 소비,1
ec76ee4bfbea4f69aab767605a819660,적극적 소비,사회적 소비,1
f444bd6b2c9546fb8ea497f3ab92ab3e,사회적 소비,적극적 소비,2
45343b42f3364b61903068823e54ebaa,적극적 소비,윤리적 소비,0
e1fda7109100411c9cb7bca85981ae24,사회적 소비,소극적 실속,0
1f01a99487684cec9060542a03156408,소극적 실속,사회적 소비,0
9bc92717f7b84538a80391658fe1002f,소극적 실속,사회적 소비,2
5a976b34ee0446e1bb18e35a0cf48e39,적극적 소비,사회적 소비,0
87d027e87d4643a29cff59ab4f74afd7,소극적 실속,사회적 소비,2
0f4faec161f045b58486efb8fda33032,적극적 소비,사회적 소비,2
1c805ce53e9f4a28b83bff42d9236fe6,소극적 실속,사회적 소비,1
7912fee805264dc3817f9124370ac48b,사회적 소비,적극적 소비,2
147b79bd86ae4b53a8d4a9f36da39377,윤리적 소비,사회적 소비,2
92a7b5b0bc5b4204aa2679b90c3bee2f,소극적 실속,사회적 소비,1
e833c23d45d044c7b2f26455b823018b,적극적 소비,사회적 소비,0
63da708d0c4a4e70944f67e08dec4774,적극적 소비,사회적 소비,1
60f53a05160d461b8c56d83569c0b74b,적극적 소비,소극적 실속,0
effc433ca985478aac3fd6610aaa0f88,사회적 소비,소극적 실속,0
4e0741712547453eb1dbfd7a7dd61630,사회적 소비,소극적 실속,2
5405dedf749145db969282607313be34,소극적 실속,사회적 소비,1
ddcf7923d1ce45a59b65cd0a3df77305,적극적 소비,사회적 소비,0
78623aad771a4fb6a7771d6afcae8150,적극적 소비,사회적 소비,1
1f0c61f7c1334c729e2ca90fd2e5f24f,적극적 소비,사회적 소비,1
8075c65cc3924ea484cab0360feda3a2,적극적 소비,사회적 소비,1
a72a3a904e3545b78753e3c9fada060e,자기 중심적,소극적 실속,2
8fab4678bdd347a3a4df6e2eda5ca6b0,소극적 실속,사회적 소비,1
474076a6e8204f8ab1d66831f5b354be,적극적 소비,사회적 소비,1
d99ba7406ae34cefb097afaa4a324cca,적극적 소비,사회적 소비,1
73269463c06e4ffb9eeb0ccb995d5db8,사회적 소비,소극적 실속,2
23cc47368e324bea96976d810a52143a,자기 중심적,소극적 실속,2
3e6ecbdf3b504f54b51b33828e7c03f1,사회적 소비,소극적 실속,0
0e298993969646aeb1d2d6cf9c9df3ac,적극적 소비,사회적 소비,0
bc4f999f894f48cd865d5dc8aa2b5fc4,적극적 소비,사회적 소비,1
0cd2b1f7d9d0490db26f5206b9b64048,소극적 실속,사회적 소비,0
99eb33bee2c94d7fa2072e114c086083,소극적 실속,사회적 소비,1
db01e291e1cd4ca6874eabb8524e97a1,적극적 소비,사회적 소비,1
e485f35aee5f4afc83bf0c71d192fab7,적극적 소비,사회적 소비,2
43a0673d920445ea868d45e4aa73abcc,소극적 실속,사회적 소비,1
8452df25ae00409580730238715b9a20,적극적 소비,사회적 소비,2
203ab15cd96c4525a52dedc06f2da928,자기 중심적,소극적 실속,2
be9faf28dcef49a8b1031c1a3ad89826,적극적 소비,사회적 소비,0
78e4e985b7cc459aa31816063679d179,윤리적 소비,,2
d52510fc446546198495adaa1ef74e8b,적극적 소비,사회적 소비,0
e2c6bd59efef45e49cd6d1e73f1f06f1,적극적 소비,사회적 소비,0
a6d5cf567c164e128e8c7e971c13bec0,적극적 소비,자기 중심적,0
8e179644d24b4993a2bd03b2970efe6d,적극적 소비,사회적 소비,1
c618ecef86db466bb1c3c83305393fe5,적극적 소비,사회적 소비,1
a22b0b30683c47b9a0a6cd496072bdde,적극적 소비,사회적 소비,1
5cce3b81b24d41d793f6dd83f0f1f3d8,윤리적 소비,사회적 소비,2
0200b0c90b184176926bc900f34630ec,적극적 소비,사회적 소비,2
8b86d73efe8c453e89adbcf9c9278744,사회적 소비,적극적 소비,2
24aad0489e904246bb0bf9a0efa67135,적극적 소비,사회적 소비,2
b3735a25d9354208bffd0bb0af3bf55c,소극적 실속,사회적 소비,2
bbabdec8e10c4c1fbd1ea79d4a184d30,사회적 소비,적극적 소비,2
3bf84ff795464b62882833e26921f247,사회적 소비,적극적 소비,0
448f1c6eca59459ea045c8302c81bb61,적극적 소비,사회적 소비,1
2aa47845a28b4ad292133a5c8a6c257d,적극적 소비,사회적 소비,2
04f7ac47ff3b4d46a42bcff61f7c9ffd,적극적 소비,자기 중심적,1
daa1a56b38a2473394345d89c84d9208,적극적 소비,사회적 소비,2
500bf0653bbb4a9c901f7634b3c988ec,적극적 소비,사회적 소비,1
f0231652f49941db876c5e04b5643f87,사회적 소비,소극적 실속,0
665832027796443dafc82b7b4825bed1,윤리적 소비,사회적 소비,2
53195744d497422b8ecda5f39647cb8e,적극적 소비,사회적 소비,1
9cfbd38c1de8444591d06e67f4c3a4a1,윤리적 소비,사회적 소비,2
4d8714584fc1438ca4cc6d6bdd9ae6ac,사회적 소비,소극적 실속,0
5132ad2bab2946ef9f1456004076632e,적극적 소비,사회적 소비,1
5f76eb72c82e4dd0850d51eca61143b4,사회적 소비,소극적 실속,0
7ee6a611927d4cb1810d285510089a53,적극적 소비,사회적 소비,0
d91a18f45eb6479b85af3e75aaa9d1e7,적극적 소비,사회적 소비,1
07f85497a4b14284b9f6301814f3263a,적극적 소비,사회적 소비,2
165355fc195241d992e134792fb19f01,소극적 실속,사회적 소비,0
823c5b43dac448fcba9b15ebbbac5d9a,적극적 소비,사회적 소비,0
b8f5da2e949549a29b86d38864ae6c02,소극적 실속,사회적 소비,1
820b946710344d9598233502ef923e63,사회적 소비,소극적 실속,0
f792c2ccb71e4b139edfec492bbae2ee,적극적 소비,사회적 소비,2
bb8b89d1ac3549179d99114e3225d56d,사회적 소비,적극적 소비,0
45e76c22830b44dbb24a973fdfa0d4b4,사회적 소비,적극적 소비,0
a59fa46e1f4f4415b3e165dffa39fbb7,사회적 소비,소극적 실속,2
81ea972c75da45fa8cf08a3774c34cbb,사회적 소비,소극적 실속,2
207fcb22b6964960ad11b5b8df90aa05,사회적 소비,적극적 소비,0
2858669a8f5c4095b6943abfe0740691,자기 중심적,소극적 실속,2
a66be715c0864001b43c188cee6a4262,적극적 소비,사회적 소비,2
075fc5264e7848d2b1c39129c1a8c5c9,사회적 소비,소극적 실속,2
5afae6459a894464a37e496398f88467,사회적 소비,소극적 실속,0
f3bd6595b8b34de7ad7ac13969ceb8cc,소극적 실속,사회적 소비,1
bff9c22ec401431ea3aaec4310a535c1,윤리적 소비,,0
b2771fcb0411483483f58e376e55ac02,적극적 소비,사회적 소비,1
4bfaecb19fdb4a29be496ed6991838aa,적극적 소비,사회적 소비,0
5132f7924c484aaea2ff8345a92cf6f9,적극적 소비,소극적 실속,2
3b6a05f753c64c20bd1cfba3015dbfb4,사회적 소비,소극적 실속,0
cb7faa1209044404960103d48d8c9778,소극적 실속,자기 중심적,0
0afb8d76ce5a4debb6fe26d1b3d2b6cd,적극적 소비,사회적 소비,1
f171430d33eb43c3b8cc0a330c2895f0,적극적 소비,사회적 소비,0
a8e3e272271343389d6b59aa9f76a8a6,윤리적 소비,사회적 소비,0
6873d5a8f73342e182c93a710cc78725,적극적 소비,사회적 소비,0
39ef0380e0304f70b0c4a6ddff458a06,소극적 실속,사회적 소비,2
529e4e3ee10e429f9a2a029995728476,사회적 소비,윤리적 소비,2
a856f47ff3274156ab59a835b7c838e7,윤리적 소비,사회적 소비,2
e11353be571b494cb04e68f94422c7f6,소극적 실속,사회적 소비,2
30964d70e36b472489ca748285308afc,적극적 소비,사회적 소비,1
c2be332b6a5443818fecfa0befc8d778,소극적 실속,사회적 소비,2
290942628662479f93e4e87c49f99375,사회적 소비,적극적 소비,0
cd3065ec623847ee884fa91e2e73cb90,적극적 소비,사회적 소비,1
fd0d6e8eec534fe69d768d536d88a940,자기 중심적,소극적 실속,2
04e1e57c51bf4138a801b3c0b839af0d,소극적 실속,적극적 소비,0
3ecef6cff6434ffabe53156105473b0c,사회적 소비,소극적 실속,0
63253f5a36cc4cd192c476b6f34016ca,자기 중심적,소극적 실속,2
293219a760954d098d99fa38645fcdb6,사회적 소비,소극적 실속,0
8b719ff84f3747d1a19e34aa46d353b1,적극적 소비,사회적 소비,1
dc1346e7837d465f8e36ac6f9b87d88c,소극적 실속,사회적 소비,2
d640ea8d2da940ce8e70f64e16e8c652,사회적 소비,적극적 소비,2
92ceaeaaf85c4d1a93bf7f0d73af7006,윤리적 소비,,2
bc9cab6efc894bbdb2ae89ca0f355db6,적극적 소비,사회적 소비,1
fe8256a4a8694f1598f6922f17f1eb7b,소극적 실속,사회적 소비,2
f33becb7dd55427195ad0f6cc0caf3f8,적극적 소비,사회적 소비,0
98c21e8ad9f24c04b50cec6384e6f134,소극적 실속,사회적 소비,2
224bb157e6bc4b4eb3439c32f8dfae0c,적극적 소비,사회적 소비,1
